last_yearmonth,this_yearmonth,sn_gubun,airport_gubun,forreign_airport_gubun,pass_gubun,carge_gubun,di_gubun,pyn_gubun,arvl_type,code_name,airport_name,pass,cargo,flight_cnt,year_month
,,,,,,,,,,인천(ICN),산야(SYX),2646,27,18.0,202408
,,,,,,,,,,인천(ICN),산티아고(SCL),0,0,,202408
,,,,,,,,,,인천(ICN),삿보로(치토세)(CTS),148043,1593,698.0,202408
,,,,,,,,,,인천(ICN),샌프란시스코(SFO),50064,1856,364.0,202408
,,,,,,,,,,인천(ICN),샤먼(XMN),12789,188,98.0,202408
,,,,,,,,,,인천(ICN),세부(CEB),80601,1118,486.0,202408
,,,,,,,,,,인천(ICN),센다이(SDJ),8342,117,62.0,202408
,,,,,,,,,,인천(ICN),센젠(SZX),34210,404,230.0,202408
,,,,,,,,,,인천(ICN),쉬지아쭈앙(석가장)(SJW),5917,52,36.0,202408
,,,,,,,,,,인천(ICN),스텐스테드(STN),0,0,,202408
,,,,,,,,,,인천(ICN),스톡홀름 알란다(ARN),0,0,10.0,202408
,,,,,,,,,,인천(ICN),시드니(SYD),55371,979,213.0,202408
,,,,,,,,,,인천(ICN),시모지시마(SHI),7634,85,44.0,202408
,,,,,,,,,,인천(ICN),시안(XIY),11863,214,142.0,202408
,,,,,,,,,,인천(ICN),시애틀(SEA),25276,1302,255.0,202408
,,,,,,,,,,인천(ICN),시즈오카(FSZ),9295,95,62.0,202408
,,,,,,,,,,인천(ICN),시카고 록퍼드(RFD),0,0,21.0,202408
,,,,,,,,,,인천(ICN),시카고(ORD),9585,480,291.0,202408
,,,,,,,,,,인천(ICN),신시내티(CVG),0,0,146.0,202408
,,,,,,,,,,인천(ICN),심양(SHE),42378,807,310.0,202408
,,,,,,,,,,인천(ICN),싱가폴(SIN),143990,2143,704.0,202408
,,,,,,,,,,인천(ICN),아디스아바바(ADD),6699,223,54.0,202408
,,,,,,,,,,인천(ICN),아쉬가바트(ASB),0,0,8.0,202408
,,,,,,,,,,인천(ICN),아오모리(AOJ),3104,51,28.0,202408
,,,,,,,,,,인천(ICN),아틀란타(ATL),30206,1562,213.0,202408
,,,,,,,,,,인천(ICN),알마아타(ALA),18475,393,104.0,202408
,,,,,,,,,,인천(ICN),암스텔담(AMS),28235,586,124.0,202408
,,,,,,,,,,인천(ICN),앵커리지(ANC),0,0,271.0,202408
,,,,,,,,,,인천(ICN),양저우타이저우(YTY),2664,23,16.0,202408
,,,,,,,,,,인천(ICN),어저우화후(EHU),0,0,,202408
,,,,,,,,,,인천(ICN),연길(YNJ),58468,803,372.0,202408
,,,,,,,,,,인천(ICN),연대(YNT),31529,469,382.0,202408
,,,,,,,,,,인천(ICN),염성(YNZ),1540,24,18.0,202408
,,,,,,,,,,인천(ICN),오까야마(OKJ),3946,57,42.0,202408
,,,,,,,,,,인천(ICN),오끼나와(OKA),58966,651,372.0,202408
,,,,,,,,,,인천(ICN),오슬로(OSL),0,0,39.0,202408
,,,,,,,,,,인천(ICN),오이다(OIT),5656,61,42.0,202408
,,,,,,,,,,인천(ICN),오크랜드(미)(OAK),0,0,22.0,202408
,,,,,,,,,,인천(ICN),오클랜드(AKL),5741,123,27.0,202408
,,,,,,,,,,인천(ICN),온타리오(ONT),0,0,,202408
,,,,,,,,,,인천(ICN),요나고(YGJ),4072,31,26.0,202408
,,,,,,,,,,인천(ICN),우시샤우팡(WUX),11589,144,88.0,202408
,,,,,,,,,,인천(ICN),우한(무한)(WUH),7177,123,44.0,202408
,,,,,,,,,,인천(ICN),울란바토르(신)(UBN),89918,1671,435.0,202408
,,,,,,,,,,인천(ICN),워싱턴 덜레스(IAD),9533,467,62.0,202408
,,,,,,,,,,인천(ICN),원저우(WNZ),3185,41,26.0,202408
,,,,,,,,,,인천(ICN),웨이하이(WEH),17785,248,182.0,202408
,,,,,,,,,,인천(ICN),이스탄불(IST),49150,915,194.0,202408
,,,,,,,,,,인천(ICN),인디아나폴리스(IND),0,0,64.0,202408
,,,,,,,,,,인천(ICN),자그레브(ZAG),3716,59,27.0,202408
,,,,,,,,,,인천(ICN),자무쓰(JMU),1381,18,8.0,202408
,,,,,,,,,,인천(ICN),자이드(AUH),24015,474,97.0,202408
,,,,,,,,,,인천(ICN),자카르타(CGK),37388,769,168.0,202408
,,,,,,,,,,인천(ICN),장가계(대용)(DYG),6487,66,44.0,202408
,,,,,,,,,,인천(ICN),장춘(CGQ),24486,369,142.0,202408
,,,,,,,,,,인천(ICN),정저우(CGO),8718,153,132.0,202408
,,,,,,,,,,인천(ICN),지난(TNA),19732,265,140.0,202408
,,,,,,,,,,인천(ICN),창사(CSX),11448,170,90.0,202408
,,,,,,,,,,인천(ICN),천진(TSN),30080,492,350.0,202408
,,,,,,,,,,인천(ICN),청도(TAO),120832,1821,921.0,202408
,,,,,,,,,,인천(ICN),청두(CTU),0,0,29.0,202408
,,,,,,,,,,인천(ICN),총킹(중경)(CKG),10665,144,80.0,202408
,,,,,,,,,,인천(ICN),취리히(ZRH),12178,219,61.0,202408
,,,,,,,,,,인천(ICN),치앙마이(CNX),51102,693,310.0,202408
,,,,,,,,,,인천(ICN),카고시마(KOJ),2212,35,24.0,202408
,,,,,,,,,,인천(ICN),카오슝(KHH),26256,330,178.0,202408
,,,,,,,,,,인천(ICN),카투만두(KTM),2452,164,27.0,202408
,,,,,,,,,,인천(ICN),칼리보(KLO),21687,219,124.0,202408
,,,,,,,,,,인천(ICN),캘거리(YYC),7526,168,28.0,202408
,,,,,,,,,,인천(ICN),코타키나발루(BKI),40751,409,242.0,202408
,,,,,,,,,,인천(ICN),콜롬보(CMB),3127,91,16.0,202408
,,,,,,,,,,인천(ICN),쿠알라룸푸르(KUL),63580,837,284.0,202408
,,,,,,,,,,인천(ICN),쿤밍(KMG),3997,59,35.0,202408
,,,,,,,,,,인천(ICN),퀼른(CGN),0,0,,202408
,,,,,,,,,,인천(ICN),클라크 필드(CRK),22260,302,141.0,202408
,,,,,,,,,,인천(ICN),키타큐슈(KKJ),11872,100,98.0,202408
,,,,,,,,,,인천(ICN),타쉬켄트(TAS),21123,608,98.0,202408
,,,,,,,,,,인천(ICN),타이페이(TPE),172379,2126,716.0,202408
,,,,,,,,,,인천(ICN),타크빌라란(TAG),47683,483,286.0,202408
,,,,,,,,,,인천(ICN),텐푸(TFU),18564,297,142.0,202408
,,,,,,,,,,인천(ICN),토론토(YYZ),17715,989,141.0,202408
,,,,,,,,,,인천(ICN),파리 샤를드골(CDG),46798,989,183.0,202408
,,,,,,,,,,인천(ICN),페낭(PEN),0,0,19.0,202408
,,,,,,,,,,인천(ICN),푸동(PVG),127828,2469,1052.0,202408
,,,,,,,,,,인천(ICN),푸조우(FOC),6498,83,62.0,202408
,,,,,,,,,,인천(ICN),푸켓(HKT),30780,392,124.0,202408
,,,,,,,,,,인천(ICN),푸쿡(PQC),80637,882,458.0,202408
,,,,,,,,,,인천(ICN),프라하(PRG),8707,161,36.0,202408
,,,,,,,,,,인천(ICN),프랑크푸르트(FRA),45889,928,307.0,202408
,,,,,,,,,,인천(ICN),프롬펜(PNH),22019,571,158.0,202408
,,,,,,,,,,인천(ICN),하노이(HAN),115935,1917,821.0,202408
,,,,,,,,,,인천(ICN),하얼빈(HRB),17860,296,140.0,202408
,,,,,,,,,,인천(ICN),하이커우(HAK),2000,34,80.0,202408
,,,,,,,,,,인천(ICN),하이퐁(HPH),12017,207,62.0,202408
,,,,,,,,,,인천(ICN),항조우(HGH),37081,533,270.0,202408
,,,,,,,,,,인천(ICN),허폐(HFE),1792,23,18.0,202408
,,,,,,,,,,인천(ICN),헌츠빌(HSV),0,0,,202408
,,,,,,,,,,인천(ICN),헤이다르 알리예프(GYD),0,0,16.0,202408
,,,,,,,,,,인천(ICN),헬리팍스(YHZ),0,0,,202408
,,,,,,,,,,인천(ICN),헬싱키(HEL),18888,344,62.0,202408
,,,,,,,,,,인천(ICN),호놀룰루(HNL),29680,908,150.0,202408
,,,,,,,,,,인천(ICN),호치민(SGN),113510,2768,698.0,202408
,,,,,,,,,,인천(ICN),홍콩(HKG),227640,2989,1432.0,202408
,,,,,,,,,,인천(ICN),후쿠오카(FUK),246665,2245,1434.0,202408
,,,,,,,,,,인천(ICN),히로시마(HIJ),16999,154,120.0,202408
,,,,,,,,,,인천(ICN),간사이(KIX),320520,2903,1779.0,202409
,,,,,,,,,,인천(ICN),고마스(KMQ),2891,36,26.0,202409
,,,,,,,,,,인천(ICN),과달라하라(GDL),0,0,25.0,202409
,,,,,,,,,,인천(ICN),괌(GUM),48785,610,277.0,202409
,,,,,,,,,,인천(ICN),광저우(CAN),45937,850,369.0,202409
,,,,,,,,,,인천(ICN),구마모도(KMJ),7867,129,60.0,202409
,,,,,,,,,,인천(ICN),나고야(NGO),79178,879,498.0,202409
,,,,,,,,,,인천(ICN),나쉬빌(BNA),0,0,8.0,202409
,,,,,,,,,,인천(ICN),나트랑캄란(CXR),132176,1397,747.0,202409
,,,,,,,,,,인천(ICN),난징(NKG),19194,323,214.0,202409
,,,,,,,,,,인천(ICN),누르술탄 나자르바예프(NQZ),1933,41,18.0,202409
,,,,,,,,,,인천(ICN),뉴왁(EWR),9326,219,35.0,202409
,,,,,,,,,,인천(ICN),뉴욕 JFK(JFK),46490,1808,336.0,202409
,,,,,,,,,,인천(ICN),니이가타(KIJ),2354,33,24.0,202409
,,,,,,,,,,인천(ICN),닝보(NGB),0,0,46.0,202409
,,,,,,,,,,인천(ICN),다가마스(TAK),17002,128,120.0,202409
,,,,,,,,,,인천(ICN),다낭(DAD),146914,1525,871.0,202409
,,,,,,,,,,인천(ICN),다싱(PKX),18356,329,120.0,202409
,,,,,,,,,,인천(ICN),달라스(DFW),20901,676,144.0,202409
,,,,,,,,,,인천(ICN),달랏(DLI),7825,81,60.0,202409
,,,,,,,,,,인천(ICN),대련(DLC),35852,527,330.0,202409
,,,,,,,,,,인천(ICN),덴파사(DPS),35876,593,155.0,202409
,,,,,,,,,,인천(ICN),델리(DEL),12289,285,60.0,202409
,,,,,,,,,,인천(ICN),도쿄 나리타(NRT),379361,3845,2079.0,202409
,,,,,,,,,,인천(ICN),도쿄 하네다(HND),26409,297,180.0,202409
,,,,,,,,,,인천(ICN),도하(DOH),23999,501,98.0,202409
,,,,,,,,,,인천(ICN),두바이(DXB),45926,867,147.0,202409
,,,,,,,,,,인천(ICN),디트로이트(DTW),7783,385,60.0,202409
,,,,,,,,,,인천(ICN),따이쭝(RMQ),6227,71,36.0,202409
,,,,,,,,,,인천(ICN),라스베가스(LAS),5403,278,43.0,202409
,,,,,,,,,,인천(ICN),라이프치히(LEJ),0,0,63.0,202409
,,,,,,,,,,인천(ICN),랑군(RGN),3838,101,38.0,202409
,,,,,,,,,,인천(ICN),런던히드로(LHR),32446,733,137.0,202409
,,,,,,,,,,인천(ICN),로마 파우미치노(FCO),28307,496,120.0,202409
,,,,,,,,,,인천(ICN),로스앤젤레스(LAX),72792,2608,503.0,202409
,,,,,,,,,,인천(ICN),루이즈빌(SDF),0,0,71.0,202409
,,,,,,,,,,인천(ICN),룩셈부르크(LUX),0,0,26.0,202409
,,,,,,,,,,인천(ICN),리마(LIM),0,0,,202409
,,,,,,,,,,인천(ICN),리에쥬 비어셋(LGG),0,0,,202409
,,,,,,,,,,인천(ICN),린이(LYI),0,0,38.0,202409
,,,,,,,,,,인천(ICN),마나스(FRU),5722,93,17.0,202409
,,,,,,,,,,인천(ICN),마닐라(MNL),92105,2045,634.0,202409
,,,,,,,,,,인천(ICN),마드리드(MAD),6214,112,42.0,202409
,,,,,,,,,,인천(ICN),마이애미(MIA),0,0,30.0,202409
,,,,,,,,,,인천(ICN),마즈야마(MYJ),15350,121,100.0,202409
,,,,,,,,,,인천(ICN),마카오(MFM),35958,333,262.0,202409
,,,,,,,,,,인천(ICN),멕시코(MEX),9771,218,60.0,202409
,,,,,,,,,,인천(ICN),멜버른 툴라마린(MEL),790,16,3.0,202409
,,,,,,,,,,인천(ICN),멤피스(MEM),0,0,164.0,202409
,,,,,,,,,,인천(ICN),몬테레이(MTY),2138,40,,202409
,,,,,,,,,,인천(ICN),무단지앙(MDG),5120,77,42.0,202409
,,,,,,,,,,인천(ICN),뮌헨(MUC),16378,284,60.0,202409
,,,,,,,,,,인천(ICN),미네아폴리스(MSP),6502,334,56.0,202409
,,,,,,,,,,인천(ICN),미와사키(KMI),2999,44,26.0,202409
,,,,,,,,,,인천(ICN),밀라노(MXP),7654,149,89.0,202409
,,,,,,,,,,인천(ICN),바르샤바(WAW),12292,220,50.0,202409
,,,,,,,,,,인천(ICN),바르셀로나(BCN),13909,232,61.0,202409
,,,,,,,,,,인천(ICN),반다르세리베가완(BWN),2034,32,24.0,202409
,,,,,,,,,,인천(ICN),방콕(BKK),182185,2631,951.0,202409
,,,,,,,,,,인천(ICN),뱅쿠버(YVR),21803,904,120.0,202409
,,,,,,,,,,인천(ICN),보스톤(BOS),6959,385,60.0,202409
,,,,,,,,,,인천(ICN),부다페스트(BUD),14225,275,60.0,202409
,,,,,,,,,,인천(ICN),북경(PEK),64146,1369,504.0,202409
,,,,,,,,,,인천(ICN),브라코프스(VCP),0,0,17.0,202409
,,,,,,,,,,인천(ICN),브로츠와프(WRO),1773,34,8.0,202409
,,,,,,,,,,인천(ICN),브뤼셀(BRU),0,0,24.0,202409
,,,,,,,,,,인천(ICN),브리스번(BNE),12720,227,49.0,202409
,,,,,,,,,,인천(ICN),비엔나(VIE),9010,167,35.0,202409
,,,,,,,,,,인천(ICN),비엔티안(VTE),22250,243,137.0,202409
,,,,,,,,,,인천(ICN),사가(HSG),3139,19,24.0,202409
,,,,,,,,,,인천(ICN),사르고사(ZAZ),0,0,,202409
,,,,,,,,,,인천(ICN),사이판(SPN),21408,261,151.0,202409
,,,,,,,,,,인천(ICN),산야(SYX),2115,22,17.0,202409
,,,,,,,,,,인천(ICN),산티아고(SCL),0,0,,202409
,,,,,,,,,,인천(ICN),삿보로(치토세)(CTS),109975,1142,600.0,202409
,,,,,,,,,,인천(ICN),샌프란시스코(SFO),50587,1544,332.0,202409
,,,,,,,,,,인천(ICN),샤먼(XMN),10382,143,94.0,202409
,,,,,,,,,,인천(ICN),샤자르(SHJ),0,0,,202409
,,,,,,,,,,인천(ICN),세부(CEB),57813,781,399.0,202409
,,,,,,,,,,인천(ICN),센다이(SDJ),9034,116,60.0,202409
,,,,,,,,,,인천(ICN),센젠(SZX),36137,430,278.0,202409
,,,,,,,,,,인천(ICN),쉬지아쭈앙(석가장)(SJW),2173,22,18.0,202409
,,,,,,,,,,인천(ICN),스텐스테드(STN),0,0,,202409
,,,,,,,,,,인천(ICN),스톡홀름 알란다(ARN),0,0,4.0,202409
,,,,,,,,,,인천(ICN),시드니(SYD),53792,947,205.0,202409
,,,,,,,,,,인천(ICN),시모지시마(SHI),7393,82,44.0,202409
,,,,,,,,,,인천(ICN),시안(XIY),11378,193,170.0,202409
,,,,,,,,,,인천(ICN),시애틀(SEA),25775,1190,247.0,202409
,,,,,,,,,,인천(ICN),시즈오카(FSZ),9229,90,60.0,202409
,,,,,,,,,,인천(ICN),시카고 록퍼드(RFD),0,0,19.0,202409
,,,,,,,,,,인천(ICN),시카고(ORD),9303,400,318.0,202409
,,,,,,,,,,인천(ICN),신시내티(CVG),0,0,181.0,202409
,,,,,,,,,,인천(ICN),심양(SHE),34296,680,280.0,202409
,,,,,,,,,,인천(ICN),싱가폴(SIN),146408,2189,678.0,202409
,,,,,,,,,,인천(ICN),아디스아바바(ADD),6184,194,52.0,202409
,,,,,,,,,,인천(ICN),아쉬가바트(ASB),0,0,8.0,202409
,,,,,,,,,,인천(ICN),아오모리(AOJ),2612,36,26.0,202409
,,,,,,,,,,인천(ICN),아틀란타(ATL),28446,1328,206.0,202409
,,,,,,,,,,인천(ICN),알마아타(ALA),15231,334,93.0,202409
,,,,,,,,,,인천(ICN),암스텔담(AMS),28459,541,132.0,202409
,,,,,,,,,,인천(ICN),앵커리지(ANC),0,0,262.0,202409
,,,,,,,,,,인천(ICN),양저우타이저우(YTY),2356,24,18.0,202409
,,,,,,,,,,인천(ICN),어저우화후(EHU),0,0,,202409
,,,,,,,,,,인천(ICN),연길(YNJ),51803,746,348.0,202409
,,,,,,,,,,인천(ICN),연대(YNT),26103,364,343.0,202409
,,,,,,,,,,인천(ICN),염성(YNZ),1116,19,16.0,202409
,,,,,,,,,,인천(ICN),오까야마(OKJ),4138,55,42.0,202409
,,,,,,,,,,인천(ICN),오끼나와(OKA),59444,607,360.0,202409
,,,,,,,,,,인천(ICN),오슬로(OSL),0,0,32.0,202409
,,,,,,,,,,인천(ICN),오이다(OIT),6027,67,42.0,202409
,,,,,,,,,,인천(ICN),오크랜드(미)(OAK),0,0,21.0,202409
,,,,,,,,,,인천(ICN),오클랜드(AKL),5819,120,25.0,202409
,,,,,,,,,,인천(ICN),온타리오(ONT),0,0,,202409
,,,,,,,,,,인천(ICN),요나고(YGJ),4016,29,26.0,202409
,,,,,,,,,,인천(ICN),우시샤우팡(WUX),9044,110,84.0,202409
,,,,,,,,,,인천(ICN),우한(무한)(WUH),7483,110,50.0,202409
,,,,,,,,,,인천(ICN),울란바토르(신)(UBN),58401,1266,373.0,202409
,,,,,,,,,,인천(ICN),워싱턴 덜레스(IAD),9625,401,60.0,202409
,,,,,,,,,,인천(ICN),원저우(WNZ),2419,33,26.0,202409
,,,,,,,,,,인천(ICN),웨이하이(WEH),15680,231,178.0,202409
,,,,,,,,,,인천(ICN),이스탄불(IST),49639,878,198.0,202409
,,,,,,,,,,인천(ICN),인디아나폴리스(IND),0,0,55.0,202409
,,,,,,,,,,인천(ICN),자그레브(ZAG),3473,58,25.0,202409
,,,,,,,,,,인천(ICN),자무쓰(JMU),1490,26,10.0,202409
,,,,,,,,,,인천(ICN),자이드(AUH),23900,440,95.0,202409
,,,,,,,,,,인천(ICN),자카르타(CGK),35105,679,162.0,202409
,,,,,,,,,,인천(ICN),장가계(대용)(DYG),7592,82,49.0,202409
,,,,,,,,,,인천(ICN),장춘(CGQ),15675,239,102.0,202409
,,,,,,,,,,인천(ICN),정저우(CGO),8026,137,133.0,202409
,,,,,,,,,,인천(ICN),지난(TNA),17716,226,138.0,202409
,,,,,,,,,,인천(ICN),창사(CSX),15569,207,103.0,202409
,,,,,,,,,,인천(ICN),천진(TSN),19353,333,266.0,202409
,,,,,,,,,,인천(ICN),청도(TAO),104654,1487,877.0,202409
,,,,,,,,,,인천(ICN),청두(CTU),0,0,22.0,202409
,,,,,,,,,,인천(ICN),총킹(중경)(CKG),5783,74,56.0,202409
,,,,,,,,,,인천(ICN),취리히(ZRH),11783,217,61.0,202409
,,,,,,,,,,인천(ICN),치앙마이(CNX),43941,563,284.0,202409
,,,,,,,,,,인천(ICN),카고시마(KOJ),5908,79,58.0,202409
,,,,,,,,,,인천(ICN),카오슝(KHH),24402,316,170.0,202409
,,,,,,,,,,인천(ICN),카투만두(KTM),3241,134,25.0,202409
,,,,,,,,,,인천(ICN),칼리보(KLO),19046,176,118.0,202409
,,,,,,,,,,인천(ICN),캘거리(YYC),7308,151,26.0,202409
,,,,,,,,,,인천(ICN),코타키나발루(BKI),37140,365,224.0,202409
,,,,,,,,,,인천(ICN),콜롬보(CMB),2883,87,18.0,202409
,,,,,,,,,,인천(ICN),쿠알라룸푸르(KUL),63097,840,268.0,202409
,,,,,,,,,,인천(ICN),쿤밍(KMG),2764,40,33.0,202409
,,,,,,,,,,인천(ICN),퀼른(CGN),0,0,,202409
,,,,,,,,,,인천(ICN),클라크 필드(CRK),15172,211,95.0,202409
,,,,,,,,,,인천(ICN),키타큐슈(KKJ),7797,68,68.0,202409
,,,,,,,,,,인천(ICN),타쉬켄트(TAS),19647,578,94.0,202409
,,,,,,,,,,인천(ICN),타이페이(TPE),174075,2138,696.0,202409
,,,,,,,,,,인천(ICN),타크빌라란(TAG),39966,378,246.0,202409
,,,,,,,,,,인천(ICN),텐푸(TFU),15284,226,136.0,202409
,,,,,,,,,,인천(ICN),토론토(YYZ),17515,901,140.0,202409
,,,,,,,,,,인천(ICN),파리 샤를드골(CDG),54723,1017,206.0,202409
,,,,,,,,,,인천(ICN),페낭(PEN),0,0,23.0,202409
,,,,,,,,,,인천(ICN),푸동(PVG),119521,2123,1009.0,202409
,,,,,,,,,,인천(ICN),푸조우(FOC),4430,56,60.0,202409
,,,,,,,,,,인천(ICN),푸켓(HKT),16144,226,95.0,202409
,,,,,,,,,,인천(ICN),푸쿡(PQC),61124,659,395.0,202409
,,,,,,,,,,인천(ICN),프라하(PRG),9055,160,34.0,202409
,,,,,,,,,,인천(ICN),프랑크푸르트(FRA),46373,902,316.0,202409
,,,,,,,,,,인천(ICN),프롬펜(PNH),19078,472,148.0,202409
,,,,,,,,,,인천(ICN),하노이(HAN),106857,1752,745.0,202409
,,,,,,,,,,인천(ICN),하얼빈(HRB),15642,253,136.0,202409
,,,,,,,,,,인천(ICN),하이커우(HAK),1560,26,73.0,202409
,,,,,,,,,,인천(ICN),하이퐁(HPH),10332,201,60.0,202409
,,,,,,,,,,인천(ICN),항조우(HGH),28715,398,206.0,202409
,,,,,,,,,,인천(ICN),허폐(HFE),3913,49,44.0,202409
,,,,,,,,,,인천(ICN),헤이다르 알리예프(GYD),0,0,16.0,202409
,,,,,,,,,,인천(ICN),헬리팍스(YHZ),0,0,,202409
,,,,,,,,,,인천(ICN),헬싱키(HEL),17063,301,58.0,202409
,,,,,,,,,,인천(ICN),호놀룰루(HNL),29225,772,148.0,202409
,,,,,,,,,,인천(ICN),호치민(SGN),104292,2411,673.0,202409
,,,,,,,,,,인천(ICN),홍콩(HKG),190327,2388,1299.0,202409
,,,,,,,,,,인천(ICN),후쿠오카(FUK),255131,2152,1429.0,202409
,,,,,,,,,,인천(ICN),히로시마(HIJ),16847,152,120.0,202409
,,,,,,,,,,인천(ICN),간사이(KIX),366755,3577,1906.0,202410
,,,,,,,,,,인천(ICN),고마스(KMQ),2911,35,26.0,202410
,,,,,,,,,,인천(ICN),과달라하라(GDL),0,0,27.0,202410
,,,,,,,,,,인천(ICN),괌(GUM),53389,671,301.0,202410
,,,,,,,,,,인천(ICN),광저우(CAN),54418,952,390.0,202410
,,,,,,,,,,인천(ICN),구마모도(KMJ),9357,157,62.0,202410
,,,,,,,,,,인천(ICN),나가사키(NGS),580,7,6.0,202410
,,,,,,,,,,인천(ICN),나고야(NGO),88174,1007,517.0,202410
,,,,,,,,,,인천(ICN),나쉬빌(BNA),0,0,6.0,202410
,,,,,,,,,,인천(ICN),나트랑캄란(CXR),122854,1280,725.0,202410
,,,,,,,,,,인천(ICN),난징(NKG),20972,308,216.0,202410
,,,,,,,,,,인천(ICN),누르술탄 나자르바예프(NQZ),1808,38,18.0,202410
,,,,,,,,,,인천(ICN),뉴왁(EWR),9274,217,35.0,202410
,,,,,,,,,,인천(ICN),뉴욕 JFK(JFK),49367,1729,295.0,202410
,,,,,,,,,,인천(ICN),니이가타(KIJ),2681,41,28.0,202410
,,,,,,,,,,인천(ICN),닝보(NGB),0,0,44.0,202410
,,,,,,,,,,인천(ICN),다가마스(TAK),21302,179,124.0,202410
,,,,,,,,,,인천(ICN),다낭(DAD),150655,1546,913.0,202410
,,,,,,,,,,인천(ICN),다싱(PKX),18447,349,124.0,202410
,,,,,,,,,,인천(ICN),달라스(DFW),23419,762,153.0,202410
,,,,,,,,,,인천(ICN),달랏(DLI),7713,78,62.0,202410
,,,,,,,,,,인천(ICN),대련(DLC),33575,464,298.0,202410
,,,,,,,,,,인천(ICN),덴파사(DPS),36542,593,172.0,202410
,,,,,,,,,,인천(ICN),델리(DEL),13696,316,64.0,202410
,,,,,,,,,,인천(ICN),도쿄 나리타(NRT),420601,4439,2190.0,202410
,,,,,,,,,,인천(ICN),도쿄 하네다(HND),28394,334,186.0,202410
,,,,,,,,,,인천(ICN),도하(DOH),24956,520,103.0,202410
,,,,,,,,,,인천(ICN),돈무앙(DMK),27674,241,118.0,202410
,,,,,,,,,,인천(ICN),두바이(DXB),51043,975,149.0,202410
,,,,,,,,,,인천(ICN),디트로이트(DTW),8689,406,62.0,202410
,,,,,,,,,,인천(ICN),따이쭝(RMQ),6790,83,44.0,202410
,,,,,,,,,,인천(ICN),라스베가스(LAS),5965,319,46.0,202410
,,,,,,,,,,인천(ICN),라이프치히(LEJ),0,0,64.0,202410
,,,,,,,,,,인천(ICN),랑군(RGN),3788,100,38.0,202410
,,,,,,,,,,인천(ICN),런던히드로(LHR),31169,655,138.0,202410
,,,,,,,,,,인천(ICN),로마 파우미치노(FCO),30692,560,122.0,202410
,,,,,,,,,,인천(ICN),로스앤젤레스(LAX),76425,2722,515.0,202410
,,,,,,,,,,인천(ICN),루이즈빌(SDF),0,0,60.0,202410
,,,,,,,,,,인천(ICN),룩셈부르크(LUX),0,0,26.0,202410
,,,,,,,,,,인천(ICN),리마(LIM),0,0,,202410
,,,,,,,,,,인천(ICN),리스본(LIS),847,16,4.0,202410
,,,,,,,,,,인천(ICN),리에쥬 비어셋(LGG),0,0,,202410
,,,,,,,,,,인천(ICN),린이(LYI),0,0,36.0,202410
,,,,,,,,,,인천(ICN),마나스(FRU),5262,88,18.0,202410
,,,,,,,,,,인천(ICN),마닐라(MNL),105878,2518,675.0,202410
,,,,,,,,,,인천(ICN),마드리드(MAD),6930,127,45.0,202410
,,,,,,,,,,인천(ICN),마이애미(MIA),0,0,28.0,202410
,,,,,,,,,,인천(ICN),마즈야마(MYJ),17636,145,112.0,202410
,,,,,,,,,,인천(ICN),마카오(MFM),41910,416,294.0,202410
,,,,,,,,,,인천(ICN),멕시코(MEX),9937,232,62.0,202410
,,,,,,,,,,인천(ICN),멤피스(MEM),0,0,181.0,202410
,,,,,,,,,,인천(ICN),몬테레이(MTY),2566,45,,202410
,,,,,,,,,,인천(ICN),무단지앙(MDG),3501,53,36.0,202410
,,,,,,,,,,인천(ICN),뮌헨(MUC),16668,294,60.0,202410
,,,,,,,,,,인천(ICN),미네아폴리스(MSP),7881,386,62.0,202410
,,,,,,,,,,인천(ICN),미와사키(KMI),3752,62,30.0,202410
,,,,,,,,,,인천(ICN),밀라노(MXP),8002,155,85.0,202410
,,,,,,,,,,인천(ICN),바르샤바(WAW),11671,209,49.0,202410
,,,,,,,,,,인천(ICN),바르셀로나(BCN),15129,262,64.0,202410
,,,,,,,,,,인천(ICN),바탐(BTH),422,6,11.0,202410
,,,,,,,,,,인천(ICN),반다르세리베가완(BWN),2936,51,28.0,202410
,,,,,,,,,,인천(ICN),방콕(BKK),204631,3274,977.0,202410
,,,,,,,,,,인천(ICN),뱅쿠버(YVR),23435,994,129.0,202410
,,,,,,,,,,인천(ICN),보스톤(BOS),7386,390,62.0,202410
,,,,,,,,,,인천(ICN),부다페스트(BUD),14189,274,61.0,202410
,,,,,,,,,,인천(ICN),북경(PEK),60703,1188,540.0,202410
,,,,,,,,,,인천(ICN),브라코프스(VCP),0,0,17.0,202410
,,,,,,,,,,인천(ICN),브로츠와프(WRO),1706,32,8.0,202410
,,,,,,,,,,인천(ICN),브뤼셀(BRU),0,0,27.0,202410
,,,,,,,,,,인천(ICN),브리스번(BNE),13845,249,54.0,202410
,,,,,,,,,,인천(ICN),비엔나(VIE),8726,166,33.0,202410
,,,,,,,,,,인천(ICN),비엔티안(VTE),25244,312,168.0,202410
,,,,,,,,,,인천(ICN),사가(HSG),4085,29,30.0,202410
,,,,,,,,,,인천(ICN),사르고사(ZAZ),0,0,,202410
,,,,,,,,,,인천(ICN),사이판(SPN),25099,312,175.0,202410
,,,,,,,,,,인천(ICN),산야(SYX),2212,25,18.0,202410
,,,,,,,,,,인천(ICN),산티아고(SCL),0,0,,202410
