상품ID,상품명,지역,별점,작성자,작성일,리뷰내용
ASVNP21364,"다낭/호이안 4/5일, 샌드비치리조트, 마사지 3회+마켓투어 3회 힐링여행",다낭,5,송*란,2024년 12월 20일,"부모님 칠순기념으로 다같이 여행을 떠났습니다^^
매일 날씨를 확인하며 제발 비가 안오길 간절히 바랬지만...비는 왔지요...
호텔은 그랜드 투란! 깔끔하고 직원들도 친절하고 제일 좋았던건 수압이 짱이었어요!!
필터도 가져갔는데 생각보다 물이 깨끗해서 3일동안 한번 바꿔써요!
조식이 맛있어서 부모님들도 잘 드시고 만족스러웠습니다~
둘째날 아침부터 바로 마사지를 받게 되었는데 너무 좋더라구요~ 어제의 피로가 싹 달아났습니다.
가이드님들과 같이 다니는 패키지 분들과 서로 소개하면서 호이안으로 떠났습니다.
자유여행때는 잘 알지못했던 나라들만의 역사와 문화유적
리뷰에서 봤던 우리 가이드님의 수식어는 날씨요정 이었는데 맞는듯?안맞는듯? 했습니다ㅋㅋ
한국관에서 김치찌개 먹었는데 소주를 부르는 맛! 고기가 김치보다 더 많은듯!
비가 와서 안전상의 이유로 틴퉁투어는 못햇어요ㅜㅜ 물이 계속 차 올라서 운동화를 그냥 신고 돌아다녔습니다 애들도 운동화 신고 다닌다고 해서 그래 언제 또 이래보겠니 좋은추억 플러스!
비가 덜와서 야시장에 잠깐 구경하면서 크록스 겟하고 흥정하는거 왜키 재밋냐고욬ㅋㅋ
호텔로 와서 한잔 또 마셔주고 도란도란 얘기하고 둘째날 마무리!
그토록 기다렸던 바나힐!
생각보다 비는 많이 내리진 않았지만 바나힐 정상은 안개로 자욱하고 이슬비처럼 또 내렸다ㅠ
그럼에도 멋있긴 하더라구요 최고!!! 비가 안오면 진짜 얼마나 멋있을까 생각했습니다.
다 날씨요정 가이드님 덕분이죠!!인생사진은 다음 기회에ㅜ
프랑스마을도 포토스팟이 너무 많았지만 애들 놀이기구 태워주러 가야해서 제대로 찍지도 못하고ㅋㅋ
가이드님의 강추로 아오자이 쇼를 보러갔는데 아이들도 집중해서 잘 보고 화려함과 춤 사위에 시간 가는줄 모르고 봤습니다. 공연보는 도중 베트남미남이 갑자기 저희 엄마에게 꽃을 주셔서 깜놀!
알고보니 칠순이라서 가이드님과 짱 가이드님의 센스있는 이벤트!!! 진짜 완전 감동ㅜㅜㅜㅜ
잊지못할 추억을 선물해 주셔서 너무 감사드립니다 ^^
마지막 저녁은 씨푸드로 마무리! 진짜 상차림이 어마무시 했습니다!! 돈이 아깝지 않을 정도이니 꼭 드셔보세요 ^^
마지막 날은 우리아이들이 그톡록 기다렸던 한시장 방문! 패키지의 단점은 시간이 자유롭지 못한거지만 겁나 바쁘게 움직여 몇개 겟햇네요!! 그리고 마지막 마사지를 샤악 받고 보쌈으로 마무리!!
보쌈이 너무 맛있어서 깜놀했어용! 와오
제가 끝으로 마무리를 짓자면...제가 리뷰를 잘 쓰는 사람도 아니고 이렇게 까지 길게 써보기도 처음이네요 그만큼 우리 규영가이드랑 짱 가이드님이 너무 잘해주셔서 감사표시 입니다 ~
3박5일동안 아무일없고 천재지변에 어쩔수 없는 상황이었지만 유두리 있게 일정 조율을 너무 잘해주셔서 프로페셔널 했습니다!! 여행 계획중이신분들 이규영가이드와 짱 가이드님 만나면 그 여행은 성공한거에요ㅋㅋ 엄마아빠가 너무 행복해 하셨던 3박5일이어서 너무 만족하고 뿌듯하네요!"
ASVNP21364,"다낭/호이안 4/5일, 샌드비치리조트, 마사지 3회+마켓투어 3회 힐링여행",다낭,5,김*환,2025년 01월 25일,"처음으로 가족과 함께한 해외여행이라 걱정이 많았는데, 특히 어머님과 함께하는 여행이라 더욱 신중하게 선택한 상품이었습니다. 결과적으로 최고의 선택이었다고 자부합니다.
일정이 여유있게 잡혀있어 어머님께서도 무리없이 즐기실 수 있었고, 매일 제공된 마사지 덕분에 피로도 풀 수 있었습니다. 특히 첫날 오전 자유시간 덕분에 시차적응도 수월했습니다.
호이안 올드타운, 바나힐의 골든브릿지, 미케비치 등 다낭의 주요 명소들을 빠짐없이 둘러볼 수 있었고, 현지 시장 방문으로 베트남의 생생한 문화도 체험할 수 있었습니다. 케이블카, 투본강 투어 등은 아이들에게도 특별한 경험이 되었습니다.
쇼핑도 적절히 배치되어 있어 현지 기념품도 구입할 수 있었고, 무엇보다 가족이 함께하는 첫 해외여행으로 완벽한 상품이었습니다. 가족 모두가 만족한 힐링 여행이었습니다."
ASVNP21364,"다낭/호이안 4/5일, 샌드비치리조트, 마사지 3회+마켓투어 3회 힐링여행",다낭,5,이*정,2025년 01월 19일,"조금 어려움이 있는 청년들과 함께 하는 여행이라 걱정이 많았습니다. 움직임도 조금 느리고 이해도가 낮아 잘 다닐 수 있을까 걱정 반즐거움 반의 여행이었습니다.
일년동안 용돈을 모아 가는 여행이라 선택관광을 한가지 밖에 선택할 수 없어 가이드분에게 조금 미안한 마음을 갖고 있었는데 박상운 가이드님을 만나뵙고 모든 걱정이 사라졌습니다.
저의 상황을 충분히 이해해주시고 다른 여행팀들과 저의 청년들이 잘 어울릴 수 있도록 도움을 주셨습니다. 청년들을 위해 따로 사진도 찍어보내주시고.. 너무 감사했습니다.
한국으로 돌아오는 내내 청년들이 가이드님에 대한 칭찬을 아끼지 않더군요. 저 뿐만 아니라 청년들에게도 인상적이었던 것 같습니다,
날씨가 좋지 않아 베트남의 아름다운 풍경을 제대로 볼 수 없었지만 여행상품에 포함된 내용은 정말 좋았습니다. 마사지도 훌륭했고요. 상품구매도 강요하지 않고 편안한 여행이었습니다. 식사도 호텔도 좋았습니다.
패키지 여행에 대한 걱정이나 우려를 한번에 사라지게 하는 여행이었습니다. 특히 나이가 좀 있으신 분이나 이동에 어려움이 있는 분들에게 강추합니다. 다시 베트남을 가게 되면 또 패키지로 가고 싶을 정도 입니다.
친절하고 섬세한 배려를 아낌없이 보여주신 박상운 가이드님께 다시 한번 감사의 인사를 드립니다"
ASVNP21364,"다낭/호이안 4/5일, 샌드비치리조트, 마사지 3회+마켓투어 3회 힐링여행",다낭,5,이*주,2025년 01월 16일,"다낭에서 친구들과 3박5일힐링여행!!넘 멋찐 다낭 문은호가이드님과 넘귀여운 링가이드님짱짱짱♡♡
처음가는친구들과 두어번가본친구들과해외여행 설레고 기대가 되더라구요.쬐금 걱정도 되었구요^^하지만 두가이드님과 같이 다니니 배려와 멋짐이 뿜어져나오는데 한국오기싫더라구요 ㅎㅎ"
ASVNP21364,"다낭/호이안 4/5일, 샌드비치리조트, 마사지 3회+마켓투어 3회 힐링여행",다낭,5,박*희,2025년 01월 13일,친근하고 편하게 대해주신 가이드님 덕분에 아가들과 편안한 여행을 즐길수 있었어요 저희 딸아이도 잘 챙겨주셨고 이번 베트남 여행이 재방문이라 식상하면 어쩌나 했는데 유머섞인 이야기와 센스는 또 어찌나 짱인지 인간적이고 배려심 또한 가득한 가이드님 덕분에 안전하고 알찬여행 보내고 왔어요 진심 감사해요
ASVNP21364,"다낭/호이안 4/5일, 샌드비치리조트, 마사지 3회+마켓투어 3회 힐링여행",다낭,5,송*란,2024년 12월 20일,"부모님 칠순기념으로 다같이 여행을 떠났습니다^^
매일 날씨를 확인하며 제발 비가 안오길 간절히 바랬지만...비는 왔지요...
호텔은 그랜드 투란! 깔끔하고 직원들도 친절하고 제일 좋았던건 수압이 짱이었어요!!
필터도 가져갔는데 생각보다 물이 깨끗해서 3일동안 한번 바꿔써요!
조식이 맛있어서 부모님들도 잘 드시고 만족스러웠습니다~
둘째날 아침부터 바로 마사지를 받게 되었는데 너무 좋더라구요~ 어제의 피로가 싹 달아났습니다.
가이드님들과 같이 다니는 패키지 분들과 서로 소개하면서 호이안으로 떠났습니다.
자유여행때는 잘 알지못했던 나라들만의 역사와 문화유적
리뷰에서 봤던 우리 가이드님의 수식어는 날씨요정 이었는데 맞는듯?안맞는듯? 했습니다ㅋㅋ
한국관에서 김치찌개 먹었는데 소주를 부르는 맛! 고기가 김치보다 더 많은듯!
비가 와서 안전상의 이유로 틴퉁투어는 못햇어요ㅜㅜ 물이 계속 차 올라서 운동화를 그냥 신고 돌아다녔습니다 애들도 운동화 신고 다닌다고 해서 그래 언제 또 이래보겠니 좋은추억 플러스!
비가 덜와서 야시장에 잠깐 구경하면서 크록스 겟하고 흥정하는거 왜키 재밋냐고욬ㅋㅋ
호텔로 와서 한잔 또 마셔주고 도란도란 얘기하고 둘째날 마무리!
그토록 기다렸던 바나힐!
생각보다 비는 많이 내리진 않았지만 바나힐 정상은 안개로 자욱하고 이슬비처럼 또 내렸다ㅠ
그럼에도 멋있긴 하더라구요 최고!!! 비가 안오면 진짜 얼마나 멋있을까 생각했습니다.
다 날씨요정 가이드님 덕분이죠!!인생사진은 다음 기회에ㅜ
프랑스마을도 포토스팟이 너무 많았지만 애들 놀이기구 태워주러 가야해서 제대로 찍지도 못하고ㅋㅋ
가이드님의 강추로 아오자이 쇼를 보러갔는데 아이들도 집중해서 잘 보고 화려함과 춤 사위에 시간 가는줄 모르고 봤습니다. 공연보는 도중 베트남미남이 갑자기 저희 엄마에게 꽃을 주셔서 깜놀!
알고보니 칠순이라서 가이드님과 짱 가이드님의 센스있는 이벤트!!! 진짜 완전 감동ㅜㅜㅜㅜ
잊지못할 추억을 선물해 주셔서 너무 감사드립니다 ^^
마지막 저녁은 씨푸드로 마무리! 진짜 상차림이 어마무시 했습니다!! 돈이 아깝지 않을 정도이니 꼭 드셔보세요 ^^
마지막 날은 우리아이들이 그톡록 기다렸던 한시장 방문! 패키지의 단점은 시간이 자유롭지 못한거지만 겁나 바쁘게 움직여 몇개 겟햇네요!! 그리고 마지막 마사지를 샤악 받고 보쌈으로 마무리!!
보쌈이 너무 맛있어서 깜놀했어용! 와오
제가 끝으로 마무리를 짓자면...제가 리뷰를 잘 쓰는 사람도 아니고 이렇게 까지 길게 써보기도 처음이네요 그만큼 우리 규영가이드랑 짱 가이드님이 너무 잘해주셔서 감사표시 입니다 ~
3박5일동안 아무일없고 천재지변에 어쩔수 없는 상황이었지만 유두리 있게 일정 조율을 너무 잘해주셔서 프로페셔널 했습니다!! 여행 계획중이신분들 이규영가이드와 짱 가이드님 만나면 그 여행은 성공한거에요ㅋㅋ 엄마아빠가 너무 행복해 하셨던 3박5일이어서 너무 만족하고 뿌듯하네요!"
ASVNP01094,[MD추천/SPA에디션] 다낭/호이안/바나힐 5일 (5성호텔/아쿠아스파 허브볼테라피),다낭,5,장*순,2025년 05월 04일,"최악입니다. 공항에 도착해서 현지가이드를 만났고 호텔로 이동중 어느곳에서 한국인 가이드를 만났어요. 그날은 선택옵션관광을 자기는 강요하지않는다고했고 헤어졌습니다. 다음날 비치에 있는 카페에서 커피한잔씩 사주며 선택옵션관광을 무얼할지 팀별로정하는시간이었는데, 완젼히 강매였어요. 호이안 야경투어 1인당30달라! 저희는 안하고싶다고했더니 이거는 필수라고 배를타고들어가서 이동을해야하기에 필수라고했습니다. 그러면 이건 선택옵션이아니라 필수옵션이지않냐고하니 자기도 모두투어에서 이걸 왜 이렇게해놨는지 이해가안된다며 회사탓을했어요.(결국 배를 타고들어가는건 기본 스케줄에 포함되어있는거였고, 야경투어는 없었고 배를 타고 등뛰운것도 아니고 나무막대기에 등을 올려 강가에 계단밑에내려가 흘려보낸게 끝이었어요. 등 하나 띄우는데 1인당30달라ㅡ정말 눈탱이 대놓고맞은느낌입니다) 그리고 선택관광을 2개선택했더니 다른팀은 1인당 150불에서 200불씩하는데 너무작게한다며 사람무안하게 티를 팍팍내더군요. 너무불편해서 마사지 한번더 선택했어요. 그러고 두번째날 커플이 약속시간보다 2분정도 늦었는데 차에 타자마자 시간약속은 꼭지켜주셔야한다며 늦었으면죄송하다고 인사를하고들어가는게 기본예의라며 민망하게했어요. 이건 맞지만 다음 날 점심식사하고 아주머니들이 식당옆 가게서 모자사고 5분가까이 늦게왔는데 그분들은 물건을 사서 그러는지 늦어도 말한마디안하더라구요.제가느끼기엔 선택관광많이하고 물건많이사면 이쁨 받고 아니면 대놓고 괄시하는느낌이었어요.그리고 두번째 쇼핑에서도 사람들이 많이사지않고 차에타니 한다는말이 가이드는 기본 급여가없다 이렇게 하실거면 자유여행으로 오던지 풀옵션 관광이되어있는 상품으로 오는게 서로에게 좋지않겠냐며 마이크에 대놓고했어요. 그러니 마음약한분들이 미안하다며 오히려 사과를하는 상황이 기가막혔어요. 진짜 가이드는 기본급여가없는지 궁금했네요,그렇다고 사람들한테 이런 무안을줘도되는건지도 궁금하고ㅡ영흥사갈때는 아예 본인은 어딘가에내려서 뭘 준비해야한다며 현지가이드랑만 다녀왔어요. 저녁식사장소에 바로나타나더라구요. 선택관광안하는사람에 대한 예의는 가이드도없었더라구요. 내리기전에 선택옵션하는사람은 들어가고 아닌사람은 어디서 기다리고 몇시까지만나자해야하는데 오히려 관광하는사람이 어디서 기다리냐고 물었죠. 나중에보니 다른가이드는 기다리는데 시간이 걸리니 미안하다며 옆 카페에서 커피를사주던데 그것까진안바래요ㅡㅡ 자기 돈잘벌고 아파트도 비싼거있고 사업도 많이한다던데 기본급없는 가이드는 왜하는건지..참.. 그리고 호이안 야경투어 30달러를 다른 분들도 일부 물어보니 그건 당연히 해야한다고 선택했다며 불평불만을 함께했네요. 저는 이거 꼭 환불받아야겠어요.그리고 인터파크에서 예약했는데 무두투어에 조인해서 진행됐는데 회사에서 잘알아보고 조인하던 말던하셔야죠. 정말 최악이었어요. 이 가이드 덕분에 앞으로 자유여행만가겠습니다."
ASVNP01029,[MD추천/SPA에디션] 다낭/호이안/바나힐 5일 (4성호텔/아쿠아스파 허브볼테라피),다낭,5,이*석,2025년 09월 30일,"딸 셋을 키우는 저희에게 정말 오랜만에 단비 같은 휴가가 발생되어 저희 어머니께 아이들을 잠시 맡겨 두고 둘만의 오붓한 여행을 떠나게 되었습니다.  9월 20일 ~ 9월 24일 의 일정 이었습니다.
최고의 여행을 즐겼다!!  이 말만 남겨 드리고 싶네요.  어디를 방문하고 좋았고 이런 내용을 쓸 필요 없을 것 같습니다.  패키지 투어 이기 때문에 시간에 쫓기며 여행을 하지 않을까라는 평소와는 조금 다른 여행이었기에 불안감이 조금 있었던 것 같습니다.  
김무준 가이드분과 린 가이드분을 만난 건 정말이지 최고의 행운이었던 것 같습니다.
시간에 쫓기지도 않았고 하나하나 세심하게 챙겨주시던 그 섬세함과 친절함을 잊을수가 없네요
정말이지 최고 였던것 같습니다.  9월23일이 와이프의 생일이었습니다. 그냥 슬쩍 밥먹는 와중에 이야기를 했는데 모든 가족의 케이크를 준비해주시고 저희 케이크는 생일 축하한다는 메세지 까지 적어서 준비해주셨더라구~  정말이지 그때의 감동은 잊을 수가 없습니다.  물도 항상 챙겨 주시고 마지막날은 저녁에 공항가시면 배가 고프실수 있다며 모든 가족이 먹을수 있는 반미까지 준비 해주셨고~
너무너무 여유있게 구경하고 피곤하지 않게 시간 분배며 챙겨주시는 모습이 너무나도 좋았습니다.
여행은 정말이지 최고였지만 여지껏 만나본 가이드님중에서 최고이지 않을까 싶습니다.
다낭은 여행가시면 김무준가이드 님과 린 가이드님을 무조건 만나셔야 합니다.
최고의 여행이 되실 겁니다.  이분들 가이드 1등 입니다. 전세계 1등일 겁니다.
항상 응원하겠습니다.  또 뵙고 싶네요~"
ASVNP01029,[MD추천/SPA에디션] 다낭/호이안/바나힐 5일 (4성호텔/아쿠아스파 허브볼테라피),다낭,5,서*은,2025년 05월 03일,"결론 먼저 패키지 였지만 시간에 촉박하게 움직이는 일정이 아니였고 자유시간 넉넉하게 주셔서 충분히 베트남 다낭과 호이안을 구경 할 수 있어서 좋았습니다

여행일정의 큰 틀은 바뀌지 않지만 세부적인 일정은 좀 바뀌는 듯 해요 요건 제 성격상 별로 였지만 패키지라 어쩔수 없는 부분이라 생각 하고 이해 하고 넘길 수 있습니다

선택 관광 안내 된 것 보다 좀 더 있었던 것 같지만
권유는 하셨지만 강요는 없어서 편하게 선택할 수 있게 해주셨고 대기시간시 자유시간으로 활용 할 수 있게 해주셔서 좋았습니다

저희 딸이 낮가림도 있고 편식도 많은 편인데 가이드 삼촌 재밌고 좋았다고 또 담에 저삼촌 만나면 좋겠다고 하더라구요 음식도 괜찮았어요 편식쟁이라 걱정 했는데 잘 먹고 잘 놀고 좋은 추억 남겼습니다

모두투어 정차인 가이드님과 현지 가이드 꾸이? 님 좋은 시간 보낼수 있게 해주셔서 감사합니다"
ASVNP00722,[출발확정][모두좋아한다낭+] 다낭/호이안/바나힐/스톤마사지90분 4박6일 [5성호텔],다낭,5,이*영,2025년 06월 10일,"패키지여행 처음이었는데 정말 신세계고 즐거웠답니다!! 자유여행이었다면 일일이 그랩부르고 입장권 구입 등의 번거로움이 있었을텐데 정~말 편하게 여행하고 왔습니다!! 
(일전에 가족끼리 다낭 자유여행 한 적이 있는데 그때보다 훨씬 더 편하고 좋았어요.)

제공해주신 호텔, 식사도 좋았고 관광지 코스도 딱 좋았어요. 그리고 버스이동 시 짬 날때마다  베트남 역사,문화 관련 들려주신 이야기들도 흥미롭고 좋았답니다.

아 그리고 많이들 궁금해하실 쇼핑센터부분 말씀드리자면 강매, 안사면 분위기 이상해지고 그런거 절대 없었습니다.!! 그런데 정말 물건이 좋아보여서 사고싶어지는 건 많이 있었습니다. 저는 필요한 것들 몇 개 샀고 아주 만족하며 쓰고있습니다~^^

그리고 가이드 분들께서 저희 아이들도 예뻐해주시고 잘 돌봐주셔서 진심으로 감사했습니다. (전양선 가이드님, 써니 가이드님 덕분에 정말 즐거운 여행하고 왔습니다. ^^)"
ASVNP00722,[출발확정][모두좋아한다낭+] 다낭/호이안/바나힐/스톤마사지90분 4박6일 [5성호텔],다낭,5,조*주,2025년 06월 06일,"초딩 아이들과 함께하는 여행이라 정말 고민하다가 인생 첫 패키지 여행을 예약하고 걱정이 많았어요.
일정이 넘 힘들게 강행하면 어쩌나..등등
그런데 고민한것이 무색할만큼 가이드님께서 날씨 그리고 패키지 멤버들의 컨디션 등을 보고 탄력적으로 운영해 주신 덕에 여유롭게 잘 머물다 왔습니다! 베트남도 지금이 한참 여름인 만큼 날씨땜에 덥고 힘들었지 여행상품 자체는 만족했어요~ 아이들이 현지식을 잘 못먹으니 한식이 잘 곁들어 있던것도 만족이고, 개인 여행이었다면 이동할때마다 그랩 부르고 기다리는 시간도 상당했을텐데 그런 부분도 굉장한 이점이라고 생각합니다.! 
이 여행 상품 추천합니다^^"
ASVNP01388,[52만원상당특전포함/노옵션] 다낭/바나힐/호이안/후에 5일 (가성비 5성급호텔/ 아쿠아스파),다낭,5,박*영,2025년 09월 30일,"친구들과 함께한 다낭여행
올해 환갑을 맞아  초등친구들과 다낭으로 여행을 떠냤습니다.
설레는 맘으로 10년전 왔었던 다낭이었는데 강산이 한번 바뀌는 10년이라 기본틀은 그대로지만 변화가 느껴졌고
무엇보다 친구들과 함께여서 더욱좋았고 우리팀을 담당한 김민욱팀장님과 현지가이드인 장국영님을 만난게 행운이었습니다.
여행의 승패는 가이드를 잘 만나야 된다는 속설이 있듯
팀의분위기와 여행의 질을 판가름해주는
김민욱 장국영 두분덕에 푸짐한 볼거리 먹거리와 추억을 한아름 안고 만족한 여행을 할 수 있었습니다.무엇보다 우리 친구들과의 멋진 시간을 추억의 한 페이지로 남길수 있다는것에 고마움을 표합니다
감사드립니다"
ASVNP01388,[52만원상당특전포함/노옵션] 다낭/바나힐/호이안/후에 5일 (가성비 5성급호텔/ 아쿠아스파),다낭,5,조*환,2025년 01월 03일,"요번은 두번째 베트남 여행인데
처음여행때 쇼핑과 옵션등 강요로 여행이 영향이 많아서
노옵션으로 선택하고 시작했는데 요번에 김겸가이드님과 현지가이드 항님이 잘 도와주셔서 행복한 여행이였습니다
쇼핑옵션도 강요전혀없이 부담없이 참여가능했고 
베트남 다낭 이곳 저곳 잘구경하고 식사도 좋았어요
다음에도 인연이 된다면 김겸가이드님 이였으면 좋겠어요^^
강추합니다."
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,안*미,2025년 02월 23일,"몸의컨디션에 따라서서가이드해주신 정진성사장님
감사드립니다.
아픈몸 배려햬주셔서서감사드립니다ㆍ."
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,권*숙,2024년 06월 03일,"환갑기념으로 떠난 다낭 여행.
전생에 나라를 구했는지 너무 좋은 가이드님을 만나 편안하고 즐거운 여행이었습니다.
같이 여행했던 19명의 일행분들도 한결같이 여유롭고 따뜻한분들이었어요
호텔도 깨끗하고 조식도 만족스럽습니다
여행구성도 알차고 바나힐 미케비치 호이안...또 가고 싶네요
특히 국지은가이드님 너무 멋져요
화끈하고 귀에 쏙 들어오는 역사설명, 우리의 입장에서 먼저 생각해주시고
불편한게 생길 틈을 안주시네^^
최선을 다 하고 진심이으로 대하는 마음이 느껴집니다.
고마웠어요 국지은 가이드님 멋져요
여행많이 다녔지만 인터파크는 첨인데 앞으로는 인터파크로 다닐 려고 합니다
맛있는것도 많이 먹고 소원등도 띄우고,
싸게 잘 다녀왔습니다 아주 만족합니다"
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,최*영,2024년 06월 02일,4시간 이상되는 비행후 첫날 푹자고 오전엔 여유롭게 쉬고 수영장까지 갔네요 첫날 첫마사지는 생각보다 좋아 마지막날 마사지도 선택했어요 야경과 골든브릿지 관음상 여러 여행지도 좋았고 맛있는 베트남 음식점도 신중하게 골라 먹게 해준 윤용진 가이드님의 시크한 안내도 넘 맘에 들었어요 함께 여행하면서 좋은 분들도 만나 부담없고 즐거운 여행되었어요 첨 해본 베트남 다 낭여행 넘 만족합니다
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,노*숙,2024년 05월 05일,가족여행으로 다녀온 다낭. 21명이 한팀으로 즐겁게다녔어요. 재방이었는데도 갈때마다 떨리고 좋은것 같아요. 날씨가 덥기했지만 날씨가 너무 좋았어요. 특히 바나힐에서 경치가 정말 좋았고 저녁식사때 맥주맛이 최고였어요ㅎㅎ 이재석 가이드님 친절하시고 안경수리도 해주서서 더더 감사했어요. 가족들 모두 만족하는 여행이었습니다. 감사합니다^^
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,김*수,2024년 04월 02일,"봄이 깊어가는 시간
이번에는 다낭으로 일정을 정했다 한해6~8번정도 여행을 하지만
여행은 언제 떠나도 나를 위한 힐링이다
이번여행 우리팀4명과 그리고 가족팀7명 11명이 다낭 3박5일간
다낭여행을 하면서
호이안ㆍ바나힐 ㆍ여러곳이 지난번 여행때 보다도 더 편안하고
여유롭다
출발전 인터파크에서 인솔가이드의 이름과 연락처를 보내주기에
가이드평을 검색을 했다
비교적 좋은평이 있어서 이번 여행은 편안할듯 하다고 출발전
일행들에게 알렸다
첫날 다낭에 도착해서 호텔에 도착하니 피곤함이 쌓인다
그래도 첫날여정 오전이 휴식시간이니 마음이 편안하다
점심을 먹고 오행산을 들렸다 호이안으로 가면서 바구니배로 배트남의
정취를 느낀다
호이안의 거리 그리고 홍등 지난시간 호인안 여정보다 이번 여행이 더 편안한듯
김진수 과장님의 선택관광추천이 예상보다 적게 추천 해주셔서
우리팀은 두개정도를 추가로 더 했다
어차피 여행은 나를 위한 힐링의 시간 즐겁게 즐기면서 좋은 추억을
담아가는것이다
바나힐에서 저녁으로 부페를 먹고 늦은시간 호텔에 오기전 두번째
맛사지로 피로를 풀고 여정 이틀째를 보내고
마지막날 저녁 한강유람선에서 좋은 추억을 끝으로 아쉬운 인터파크의 다낭 여정을 정리한다
함께해주신 김진수 과장님 그리고 현지가이드 보미님 함께해주신
여행일정의 팀들에게 감사드립니다~^^
2024년 4월2일 치악산자락에서~^♡^"
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,안*미,2025년 02월 23일,"몸의컨디션에 따라서서가이드해주신 정진성사장님
감사드립니다.
아픈몸 배려햬주셔서서감사드립니다ㆍ."
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,권*숙,2024년 06월 03일,"환갑기념으로 떠난 다낭 여행.
전생에 나라를 구했는지 너무 좋은 가이드님을 만나 편안하고 즐거운 여행이었습니다.
같이 여행했던 19명의 일행분들도 한결같이 여유롭고 따뜻한분들이었어요
호텔도 깨끗하고 조식도 만족스럽습니다
여행구성도 알차고 바나힐 미케비치 호이안...또 가고 싶네요
특히 국지은가이드님 너무 멋져요
화끈하고 귀에 쏙 들어오는 역사설명, 우리의 입장에서 먼저 생각해주시고
불편한게 생길 틈을 안주시네^^
최선을 다 하고 진심이으로 대하는 마음이 느껴집니다.
고마웠어요 국지은 가이드님 멋져요
여행많이 다녔지만 인터파크는 첨인데 앞으로는 인터파크로 다닐 려고 합니다
맛있는것도 많이 먹고 소원등도 띄우고,
싸게 잘 다녀왔습니다 아주 만족합니다"
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,최*영,2024년 06월 02일,4시간 이상되는 비행후 첫날 푹자고 오전엔 여유롭게 쉬고 수영장까지 갔네요 첫날 첫마사지는 생각보다 좋아 마지막날 마사지도 선택했어요 야경과 골든브릿지 관음상 여러 여행지도 좋았고 맛있는 베트남 음식점도 신중하게 골라 먹게 해준 윤용진 가이드님의 시크한 안내도 넘 맘에 들었어요 함께 여행하면서 좋은 분들도 만나 부담없고 즐거운 여행되었어요 첨 해본 베트남 다 낭여행 넘 만족합니다
ASVNP21589,"[W트립]다낭/호이안 4일,알란씨호텔,야경투어+오전자유1회+스톤마사지 포함",다낭,5,노*숙,2024년 05월 05일,가족여행으로 다녀온 다낭. 21명이 한팀으로 즐겁게다녔어요. 재방이었는데도 갈때마다 떨리고 좋은것 같아요. 날씨가 덥기했지만 날씨가 너무 좋았어요. 특히 바나힐에서 경치가 정말 좋았고 저녁식사때 맥주맛이 최고였어요ㅎㅎ 이재석 가이드님 친절하시고 안경수리도 해주서서 더더 감사했어요. 가족들 모두 만족하는 여행이었습니다. 감사합니다^^
