date,temp,precip,wind_speed,humidity
2022-05-18,19.879166666666666,1.5,2.7416666666666667,60.75
2022-05-19,19.962500000000002,0.0,3.2083333333333335,54.0
2022-05-20,20.650000000000002,0.0,2.2875,51.458333333333336
2022-05-21,20.36521739130435,0.0,2.4217391304347826,69.73913043478261
2022-05-22,20.05,0.0,2.4291666666666667,71.04166666666667
2022-05-23,22.849999999999998,0.0,2.3833333333333333,64.75
2022-05-24,22.854166666666668,0.0,2.1125,57.5
2022-05-25,21.179166666666667,3.5,2.4583333333333335,65.41666666666667
2022-05-26,18.6375,0.0,3.8166666666666664,61.291666666666664
2022-05-27,19.954166666666666,0.0,3.404166666666667,62.083333333333336
2022-05-28,22.09166666666667,0.0,2.725,56.125
2022-05-29,23.09583333333333,0.0,2.316666666666667,65.0
2022-05-30,21.075,0.0,2.558333333333333,72.91666666666667
2022-05-31,20.5,0.0,2.6541666666666663,44.791666666666664
2022-06-01,22.266666666666666,0.0,2.5833333333333335,39.666666666666664
2022-06-02,21.383333333333336,0.0,2.525,66.08333333333333
2022-06-03,24.09583333333333,0.0,2.004166666666667,63.875
2022-06-04,25.337500000000002,0.0,1.6375,58.583333333333336
2022-06-05,23.083333333333332,0.0,2.4458333333333333,57.958333333333336
2022-06-06,19.9875,4.3,3.1,69.5
2022-06-07,20.420833333333334,0.0,2.8333333333333335,54.416666666666664
2022-06-08,21.05,0.0,2.379166666666667,60.375
2022-06-09,20.883333333333333,2.5999999999999996,1.6083333333333334,75.83333333333333
2022-06-10,20.904166666666665,1.2,1.925,76.125
2022-06-11,24.558333333333334,0.0,2.1791666666666667,60.541666666666664
2022-06-12,24.620833333333334,0.0,2.5708333333333333,57.291666666666664
2022-06-13,23.558333333333334,18.0,2.5625,70.66666666666667
2022-06-14,21.808333333333334,0.0,4.233333333333333,55.041666666666664
2022-06-15,17.425,18.5,2.3208333333333333,90.625
2022-06-16,20.458333333333332,0.7,2.379166666666667,79.0
2022-06-17,22.25,0.0,1.8708333333333333,75.75
2022-06-18,23.375,0.0,1.6833333333333333,79.83333333333333
2022-06-19,23.416666666666668,0.0,1.6041666666666667,81.20833333333333
2022-06-20,25.079166666666666,0.0,1.3125,76.41666666666667
2022-06-21,26.656521739130437,0.0,2.0217391304347827,72.1304347826087
2022-06-22,25.854166666666668,0.0,2.245833333333333,70.58333333333333
2022-06-23,24.383333333333336,101.6,2.5708333333333333,87.45833333333333
2022-06-24,22.849999999999998,20.5,3.3375,91.33333333333333
2022-06-25,25.633333333333336,0.0,2.875,80.54166666666667
2022-06-26,26.349999999999998,0.0,2.6166666666666667,82.75
2022-06-27,26.6875,6.1,2.6083333333333334,84.95833333333333
2022-06-28,27.141666666666666,5.5,5.679166666666667,80.25
2022-06-29,25.2,35.9,3.9000000000000004,94.83333333333333
2022-06-30,22.495833333333334,178.9,2.3666666666666667,99.58333333333333
2022-07-01,26.3625,0.0,2.091666666666667,83.83333333333333
2022-07-02,28.620833333333334,0.0,1.5833333333333333,74.125
2022-07-03,29.241666666666664,0.0,1.7291666666666667,68.54166666666667
2022-07-04,29.22083333333333,0.0,1.7125000000000001,71.95833333333333
2022-07-05,29.208333333333332,0.0,1.6375,73.91666666666667
2022-07-06,29.412499999999998,16.1,2.1875,75.45833333333333
2022-07-07,28.337500000000002,0.0,2.7458333333333336,82.79166666666667
2022-07-08,26.125,1.7,2.954166666666666,83.95833333333333
2022-07-09,26.745833333333334,0.1,1.6541666666666668,82.70833333333333
2022-07-10,28.995833333333334,0.0,1.5625,70.25
2022-07-11,27.037499999999998,9.0,1.9416666666666667,73.83333333333333
2022-07-12,26.691666666666666,0.0,2.245833333333333,73.08333333333333
2022-07-13,25.15416666666667,114.5,1.8708333333333333,92.20833333333333
2022-07-14,25.78333333333333,0.9,2.316666666666667,85.375
2022-07-15,26.120833333333334,0.0,2.2583333333333333,76.875
2022-07-16,25.0125,34.0,2.1083333333333334,82.875
2022-07-17,25.34583333333333,0.0,1.8291666666666666,80.16666666666667
2022-07-18,26.78333333333333,0.0,2.15,75.04166666666667
2022-07-19,27.316666666666666,0.0,2.325,73.83333333333333
2022-07-20,27.150000000000002,0.3,2.183333333333333,75.625
2022-07-21,23.266666666666666,11.200000000000001,2.7541666666666664,87.66666666666667
2022-07-22,25.05652173913043,5.2,1.8956521739130436,81.21739130434783
2022-07-23,24.933333333333334,8.8,2.0416666666666665,83.58333333333333
2022-07-24,24.895833333333332,2.3,2.245833333333333,87.16666666666667
2022-07-25,27.379166666666666,0.0,1.9041666666666668,75.75
2022-07-26,28.77916666666667,0.0,1.7958333333333334,72.25
2022-07-27,29.358333333333334,0.0,2.0791666666666666,67.5
2022-07-28,29.541666666666668,0.0,2.5,63.333333333333336
2022-07-29,30.6125,0.0,2.1333333333333333,67.95833333333333
2022-07-30,31.058333333333334,1.0,2.704166666666667,67.125
2022-07-31,27.5,46.1,2.529166666666667,84.0
2022-08-01,28.337500000000002,31.0,2.4499999999999997,83.54166666666667
2022-08-02,27.03333333333333,29.9,2.8125,88.58333333333333
2022-08-03,27.02916666666667,54.8,2.6791666666666667,90.45833333333333
2022-08-04,28.895833333333332,0.0,2.4875000000000003,79.875
2022-08-05,29.245833333333334,0.0,2.525,77.29166666666667
2022-08-06,28.708333333333332,13.600000000000001,1.6500000000000001,84.66666666666667
2022-08-07,28.900000000000002,0.9,2.4875000000000003,82.58333333333333
2022-08-08,26.90416666666667,128.8,3.4916666666666667,90.91666666666667
2022-08-09,25.483333333333334,111.0,2.495833333333333,96.0
2022-08-10,24.40833333333333,19.3,1.5208333333333333,86.54166666666667
2022-08-11,24.912499999999998,40.0,1.7249999999999999,88.08333333333333
2022-08-12,26.90416666666667,0.0,1.6916666666666667,74.79166666666667
2022-08-13,25.729166666666668,4.0,1.2625,81.91666666666667
2022-08-14,27.53333333333333,3.0,1.925,83.0
2022-08-15,28.145833333333332,0.8999999999999999,4.929166666666666,83.29166666666667
2022-08-16,26.866666666666664,0.0,2.5833333333333335,75.16666666666667
2022-08-17,26.129166666666666,0.0,2.1,76.875
2022-08-18,25.445833333333336,0.0,1.9583333333333333,76.08333333333333
2022-08-19,25.662499999999998,65.9,2.3583333333333334,85.125
2022-08-20,28.191666666666666,0.2,2.275,80.875
2022-08-21,28.083333333333332,0.0,1.7249999999999999,75.04166666666667
2022-08-22,27.13913043478261,3.2,2.391304347826087,75.21739130434783
2022-08-23,25.3625,2.2,2.0458333333333334,76.875
2022-08-24,24.729166666666668,0.0,2.466666666666667,66.66666666666667
2022-08-25,22.40833333333333,1.5999999999999999,1.825,78.41666666666667
2022-08-26,23.604166666666668,0.0,2.3625000000000003,75.375
2022-08-27,21.708333333333332,17.6,2.8791666666666664,63.875
2022-08-28,22.349999999999998,0.0,1.7083333333333333,59.541666666666664
2022-08-29,21.116666666666667,2.2,2.2333333333333334,74.29166666666667
2022-08-30,19.154166666666665,35.8,2.529166666666667,94.41666666666667
2022-08-31,21.629166666666666,0.0,1.8666666666666665,84.33333333333333
2022-09-01,23.858333333333334,0.0,1.6375,72.5
2022-09-02,24.670833333333334,0.0,3.091666666666667,63.25
2022-09-03,24.041666666666668,0.0,3.4875000000000003,62.583333333333336
2022-09-04,22.254166666666666,33.8,3.029166666666667,86.16666666666667
2022-09-05,19.608333333333334,113.8,3.1916666666666664,96.08333333333333
2022-09-06,20.745833333333334,31.3,3.775,79.125
2022-09-07,22.795833333333334,0.0,2.129166666666667,65.875
2022-09-08,22.995833333333334,0.0,1.7375,66.04166666666667
2022-09-09,24.316666666666666,0.0,1.7583333333333335,61.541666666666664
2022-09-10,23.525000000000002,0.0,2.658333333333333,51.0
2022-09-11,23.383333333333336,0.1,2.2083333333333335,67.79166666666667
2022-09-12,23.78333333333333,0.0,1.5583333333333333,75.75
2022-09-13,24.195833333333336,0.0,2.4291666666666667,74.04166666666667
2022-09-14,24.65416666666667,0.0,4.491666666666666,57.375
2022-09-15,25.054166666666664,0.0,3.625,65.95833333333333
2022-09-16,25.825,8.5,2.9875000000000003,77.20833333333333
2022-09-17,25.5125,10.5,1.4666666666666668,84.08333333333333
2022-09-18,26.90833333333333,0.0,1.8833333333333335,75.95833333333333
2022-09-19,25.133333333333336,0.0,3.3874999999999997,64.08333333333333
2022-09-20,20.0625,0.0,2.283333333333333,57.125
2022-09-21,19.3125,0.0,1.8375000000000001,56.875
2022-09-22,19.66521739130435,0.0,2.0695652173913044,60.08695652173913
2022-09-23,18.037499999999998,3.3,3.1625,67.0
2022-09-24,18.129166666666666,0.0,1.8833333333333335,64.45833333333333
2022-09-25,19.712500000000002,0.0,1.5875000000000001,64.04166666666667
2022-09-26,19.904166666666665,0.0,1.7,59.083333333333336
2022-09-27,20.712500000000002,0.0,1.6166666666666665,60.416666666666664
2022-09-28,20.375,0.0,1.8916666666666666,69.625
2022-09-29,20.508333333333333,0.0,1.4875,73.41666666666667
2022-09-30,20.754166666666666,0.0,1.6291666666666667,68.91666666666667
2022-10-01,20.787499999999998,0.0,1.6208333333333333,64.08333333333333
2022-10-02,19.537499999999998,14.3,2.658333333333333,76.29166666666667
2022-10-03,20.854166666666668,69.6,2.475,98.20833333333333
2022-10-04,18.516666666666666,19.7,3.0208333333333335,84.83333333333333
2022-10-05,16.583333333333332,0.1,2.1999999999999997,73.625
2022-10-06,15.679166666666667,0.0,2.1583333333333337,76.83333333333333
2022-10-07,14.545833333333334,0.0,2.6041666666666665,70.41666666666667
2022-10-08,15.479166666666666,0.0,2.433333333333333,65.16666666666667
