C1_OBJ_NM,C2_NM,C3,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,C3_NM,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
노선별,계,C01,21840.937,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201805,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,21360.216,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201806,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,22313.585,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201807,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,24142.238,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201808,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23627.905,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201809,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23951.422,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201810,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,21470.699,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201811,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,21734.968,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201812,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,16079,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201901,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,14639,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201902,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16042,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201903,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,15998,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201904,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16924,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201905,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16519,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201906,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16712,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201907,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,17196,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201908,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,15725,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201909,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16836,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201910,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16211,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201911,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16468,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201912,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,2573299,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201901,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2490756,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201902,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2573792,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201903,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2790633,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201904,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2908889,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201905,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2855086,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201906,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2782727,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201907,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,3049196,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201908,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2602067,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201909,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,3070540,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201910,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2900957,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201911,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2788619,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201912,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,24114.528,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201901,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20783.985,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201902,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20984.753,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201903,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20855.398,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201904,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20592.788,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201905,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,19830.431,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201906,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20523.375,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201907,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23837.836,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201908,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,21768.987,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201909,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23082.791,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201910,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20502.727,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201911,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,21851.926,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201912,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,16479,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202001,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12816,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202002,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,7852,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202003,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,9389,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202004,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13564,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202005,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,14756,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202006,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,16524,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202007,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,18173,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202008,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12854,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202009,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,17958,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202010,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,18379,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202011,2020-12-11,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13639,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202012,2021-01-11,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,2764331,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202001,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1535297,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202002,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1103206,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202003,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1208393,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202004,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1903446,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202005,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2179927,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202006,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2490263,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202007,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2849683,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202008,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1862563,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202009,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2770967,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202010,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2965257,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202011,2020-12-11,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1722351,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202012,2021-01-11,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,23696.01,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202001,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,13964,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202002,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,10617.5,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202003,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,10142.3,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202004,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,12092.6,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202005,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,12997.8,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202006,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,15156.9,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202007,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,18569.7,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202008,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,14605.4,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202009,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,17260.9,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202010,2020-11-30,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,18932,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202011,2020-12-11,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,13750,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202012,2021-01-11,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,1430,B01,A02,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202010,2020-11-23,청주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,221545,B01,A02,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202010,2020-11-23,청주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,1199.4,B01,A02,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202010,2020-11-30,청주-청주,톤,계,항공사별,381,도착출발별
노선별,계,C01,976,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202002,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,528,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202003,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,632,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202004,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,1171,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202005,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,1105,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202006,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,1195,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202007,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,1291,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202008,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,910,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202009,2020-11-23,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,1547,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202011,2020-12-11,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,1080,B01,A07,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,202012,2021-01-11,제주-청주,편,계,항공사별,381,도착출발별
노선별,계,C01,107825,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202002,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,76001,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202003,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,75899,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202004,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,153132,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202005,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,161475,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202006,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,194078,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202007,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,216594,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202008,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,131679,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202009,2020-11-23,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,246821,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202011,2020-12-11,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,119686,B01,A07,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,202012,2021-01-11,제주-청주,명,계,항공사별,381,도착출발별
노선별,계,C01,471.2,B01,A07,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202002,2020-11-23,제주-청주,톤,계,항공사별,381,도착출발별
노선별,계,C01,350,B01,A07,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202003,2020-11-23,제주-청주,톤,계,항공사별,381,도착출발별
노선별,계,C01,359.3,B01,A07,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,202004,2020-11-23,제주-청주,톤,계,항공사별,381,도착출발별
