C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
요일별,계,265354.233,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201307,2020-11-16,월요일,톤,381,도착출발별
요일별,계,7583.705,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201308,2020-11-16,월요일,톤,381,도착출발별
요일별,계,10108.939,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201309,2020-11-16,월요일,톤,381,도착출발별
요일별,계,7925.35,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201310,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8352.173,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201311,2020-11-16,월요일,톤,381,도착출발별
요일별,계,9294.5,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201312,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8476.03,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201401,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8613.889,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201402,2020-11-16,월요일,톤,381,도착출발별
요일별,계,10050.138,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201403,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8036.726,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201404,2020-11-16,월요일,톤,381,도착출발별
요일별,계,7408.872,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201405,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8088.808,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201406,2020-11-16,월요일,톤,381,도착출발별
요일별,계,7915.297,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201407,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8897.915,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201408,2020-11-16,월요일,톤,381,도착출발별
요일별,계,272604.883,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201409,2020-11-16,월요일,톤,381,도착출발별
요일별,계,9143.285,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201410,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8568.674,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201411,2020-11-16,월요일,톤,381,도착출발별
요일별,계,289379.045,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201412,2020-11-16,월요일,톤,381,도착출발별
요일별,계,8934.424,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201501,2020-11-16,월요일,톤,381,도착출발별
요일별,계,10256.27,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201502,2020-11-16,월요일,톤,381,도착출발별
요일별,계,11422.579,B01,A03,M,G/T,T003,DT_920005_B002,화물,요일별 통계,201503,2020-11-16,월요일,톤,381,도착출발별
