last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,156,74,05#235,9,202406,2024,6,정기-환승여객-출발
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,05#340,4,202406,2024,6,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,617,411,05#136,95,202406,2024,6,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,28,96,05#329,24,202406,2024,6,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,820,478,05#307,86,202406,2024,6,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,229,155,05#306,30,202406,2024,6,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,197,116,05#328,30,202406,2024,6,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,666,337,06#227_01,162,202406,2024,6,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,55,56,06#407,12,202406,2024,6,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,1284,178,06#227_00,99,202406,2024,6,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,4144,415,06#227_02,74,202406,2024,6,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,1886,577,06#401,137,202406,2024,6,정기-환승여객-출발
,,,,,,,,07#131,07,기타,7,사우디아라비아,92,43,07#131,10,202406,2024,6,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,350,607,07#144,119,202406,2024,6,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,173,121,07#508,25,202406,2024,6,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,341,261,07#130,52,202406,2024,6,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,328931,51912,총계,21840,202407,2024,7,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,27187,8952,01#115,5735,202407,2024,7,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,51882,8065,02#141,4792,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,1162,70,03#125,14,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,4912,2500,03#107,1026,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,227,162,03#120,79,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,341,213,03#122,157,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,809,697,03#123,299,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,6065,1003,03#143,294,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,141,57,03#106,18,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,24820,5542,03#137,2459,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,1,22,03#105,14,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,3,71,03#133,10,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,3539,1308,03#132,403,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,184,162,03#110,30,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,3044,763,03#111,161,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,4605,352,03#142,76,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,13976,2356,03#135,894,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,31421,3053,03#128,1010,202407,2024,7,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,9977,1594,03#109,759,202407,2024,7,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,0,0,04#219,13,202407,2024,7,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,103594,7038,04#227,1666,202407,2024,7,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,8,202407,2024,7,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,14768,1176,04#206,146,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,601,245,05#316,58,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,14,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,730,546,05#308,234,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,4,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,44,107,05#322,31,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,414,144,05#320,44,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,9,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,2455,347,05#305,70,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,171,82,05#302,18,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1158,330,05#338,53,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,1420,277,05#312,108,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,242,72,05#326,18,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,1647,228,05#149,61,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#343,05,유럽,5,크로아티아,0,0,05#343,13,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,141,76,05#235,11,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,05#340,5,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,811,404,05#136,97,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,36,115,05#329,27,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,1187,445,05#307,88,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,211,174,05#306,31,202407,2024,7,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,268,135,05#328,32,202407,2024,7,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,944,391,06#227_01,176,202407,2024,7,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,272,83,06#407,14,202407,2024,7,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,1107,202,06#227_00,108,202407,2024,7,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,5468,491,06#227_02,75,202407,2024,7,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,5747,758,06#401,150,202407,2024,7,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,542,683,07#144,125,202407,2024,7,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,270,134,07#508,26,202407,2024,7,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,387,283,07#130,52,202407,2024,7,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,359168,51885,총계,22180,202408,2024,8,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,41586,8918,01#115,5744,202408,2024,8,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,59290,8561,02#141,4927,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,443,45,03#125,13,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,4492,2414,03#107,1050,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,167,152,03#120,81,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,813,221,03#122,165,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,1049,597,03#123,291,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,5548,981,03#143,299,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,85,44,03#106,18,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,18900,4963,03#137,2491,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,4,16,03#105,13,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,15,35,03#133,8,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,3322,1183,03#132,406,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,132,135,03#110,31,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,2959,668,03#111,164,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,2598,258,03#142,79,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,12567,2144,03#135,901,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,21266,2507,03#128,1067,202408,2024,8,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,8684,1654,03#109,787,202408,2024,8,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,703,170,04#219,43,202408,2024,8,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,119112,7865,04#227,1668,202408,2024,8,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,9,202408,2024,8,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,19202,1313,04#206,147,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,1997,315,05#316,62,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,13,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,1268,629,05#308,220,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,14,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,5,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,217,114,05#322,31,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,1618,184,05#320,54,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,8,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,4004,385,05#305,72,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,157,84,05#302,17,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1865,326,05#338,49,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,3374,292,05#312,103,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,158,83,05#326,18,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,1894,231,05#149,61,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#343,05,유럽,5,크로아티아,0,0,05#343,14,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,277,81,05#235,13,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,05#340,4,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,1244,440,05#136,97,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,66,149,05#329,31,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,3236,509,05#307,92,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,314,180,05#306,31,202408,2024,8,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,306,154,05#328,30,202408,2024,8,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,768,360,06#227_01,173,202408,2024,8,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,176,56,06#407,13,202408,2024,8,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,954,202,06#227_00,110,202408,2024,8,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,7084,472,06#227_02,75,202408,2024,8,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,2950,634,06#401,151,202408,2024,8,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,1403,721,07#144,124,202408,2024,8,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,308,126,07#508,27,202408,2024,8,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,593,310,07#130,53,202408,2024,8,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,249979,46944,총계,21118,202409,2024,9,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,21705,9080,01#115,5595,202409,2024,9,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,38599,7132,02#141,4723,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,907,68,03#125,13,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,2686,2500,03#107,1041,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,163,140,03#120,76,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,177,171,03#122,144,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,871,620,03#123,266,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,6036,708,03#143,253,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,60,39,03#106,19,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,17093,4520,03#137,2333,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,9,18,03#105,12,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,6,43,03#133,9,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,2765,1320,03#132,391,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,124,150,03#110,30,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,2395,630,03#111,158,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,2413,250,03#142,74,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,10133,1910,03#135,819,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,16721,2172,03#128,928,202409,2024,9,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,4791,1329,03#109,719,202409,2024,9,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,622,149,04#219,42,202409,2024,9,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,88541,6200,04#227,1636,202409,2024,9,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,9,202409,2024,9,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,15506,1093,04#206,143,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,416,288,05#316,66,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,10,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,423,635,05#308,219,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,13,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,12,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,2,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,36,110,05#322,30,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,385,174,05#320,51,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,8,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,1782,432,05#305,68,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,54,90,05#302,18,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1995,295,05#338,47,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,812,341,05#312,106,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,56,81,05#326,17,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,1774,189,05#149,56,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#343,05,유럽,5,크로아티아,0,0,05#343,12,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,146,70,05#235,8,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,05#340,4,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,639,451,05#136,99,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,25,143,05#329,29,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,624,531,05#307,103,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,147,166,05#306,29,202409,2024,9,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,195,145,05#328,30,202409,2024,9,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,637,332,06#227_01,160,202409,2024,9,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,151,61,06#407,13,202409,2024,9,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,328,123,06#227_00,76,202409,2024,9,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,3592,375,06#227_02,74,202409,2024,9,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,2292,584,06#401,129,202409,2024,9,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,592,697,07#144,121,202409,2024,9,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,274,113,07#508,26,202409,2024,9,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,281,277,07#130,49,202409,2024,9,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,253192,50830,총계,21782,202410,2024,10,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,23660,10126,01#115,5834,202410,2024,10,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,43369,7943,02#141,4817,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,1563,87,03#125,14,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,2330,2720,03#107,1045,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,270,187,03#120,95,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,271,227,03#122,159,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,830,643,03#123,278,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,3494,475,03#143,157,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,135,53,03#106,19,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,19184,4845,03#137,2414,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,7,27,03#105,14,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,3,36,03#133,8,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,3120,1617,03#132,414,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,169,179,03#110,32,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,2267,714,03#111,178,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,3538,267,03#142,77,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#135,03,아시아,3,태국,14457,2548,03#135,906,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,20990,2575,03#128,999,202410,2024,10,정기-환승여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,7913,1855,03#109,759,202410,2024,10,정기-환승여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,468,168,04#219,45,202410,2024,10,정기-환승여객-출발
,,,,,,,,04#227,04,미주,4,미국,76002,5931,04#227,1651,202410,2024,10,정기-환승여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,8,202410,2024,10,정기-환승여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,13375,1073,04#206,145,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,289,260,05#316,62,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,14,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#308,05,유럽,5,독일,406,597,05#308,222,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,13,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,13,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,5,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,61,76,05#322,21,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,277,171,05#320,55,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,7,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#305,05,유럽,5,영국,1393,315,05#305,69,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,46,75,05#302,16,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,2151,315,05#338,49,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,460,324,05#312,103,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#326,05,유럽,5,체코,85,71,05#326,17,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,1425,168,05#149,44,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#343,05,유럽,5,크로아티아,0,0,05#343,12,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,171,67,05#235,9,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,05#340,4,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,413,429,05#136,93,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#318,05,유럽,5,포르투칼,17,6,05#318,2,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,24,125,05#329,29,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,522,470,05#307,105,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,136,156,05#306,31,202410,2024,10,정기-환승여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,94,124,05#328,30,202410,2024,10,정기-환승여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,661,360,06#227_01,178,202410,2024,10,정기-환승여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,293,94,06#407,17,202410,2024,10,정기-환승여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,342,149,06#227_00,87,202410,2024,10,정기-환승여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,2845,402,06#227_02,73,202410,2024,10,정기-환승여객-출발
,,,,,,,,06#401,06,대양주,6,호주,2563,665,06#401,133,202410,2024,10,정기-환승여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,704,725,07#144,123,202410,2024,10,정기-환승여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,175,102,07#508,25,202410,2024,10,정기-환승여객-출발
,,,,,,,,07#507,07,기타,7,이집트,0,8,07#507,2,202410,2024,10,정기-환승여객-출발
,,,,,,,,07#130,07,기타,7,카타르,224,280,07#130,51,202410,2024,10,정기-환승여객-출발
,,,,,,,,,,전체 합계,0,,273713,51157,총계,20850,202411,2024,11,정기-환승여객-출발
,,,,,,,,01#115,01,일본,1,일본,23324,10610,01#115,5682,202411,2024,11,정기-환승여객-출발
,,,,,,,,02#141,02,중국,2,중국,31851,6458,02#141,4257,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,1289,86,03#125,15,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#107,03,아시아,3,대만,2110,2853,03#107,1086,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,466,277,03#120,124,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,270,229,03#122,148,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,1189,732,03#123,290,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,3185,460,03#143,122,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,105,50,03#106,17,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,24450,5638,03#137,2397,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#105,03,아시아,3,브루나이,2,31,03#105,13,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,129,42,03#133,7,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,3789,1696,03#132,418,202411,2024,11,정기-환승여객-출발
,,,,,,,,03#110,03,아시아,3,인도,211,176,03#110,31,202411,2024,11,정기-환승여객-출발
